dma,State,geoCode,Year,cancer,cardiovascular,depression,diabetes,diarrhea,obesity,rehab,stroke,vaccine
Greenville-Spartanburg SC-Asheville NC-Anderson SC,SC,567,2014,75,39,62,74,70,49,69,64,61
Greenville-Spartanburg SC-Asheville NC-Anderson SC,SC,567,2015,68,44,66,69,70,55,60,55,65
Greenville-Spartanburg SC-Asheville NC-Anderson SC,SC,567,2016,68,39,60,76,72,44,60,63,60
Greenville-Spartanburg SC-Asheville NC-Anderson SC,SC,567,2017,66,31,63,73,72,48,59,69,68
Greenwood-Greenville MS,MS,647,2004,34,0,97,65,0,0,52,33,100
Greenwood-Greenville MS,MS,647,2005,74,100,9,44,0,73,0,81,90
Greenwood-Greenville MS,MS,647,2006,74,0,33,86,0,51,0,65,83
Greenwood-Greenville MS,MS,647,2007,83,0,41,100,100,66,62,100,100
Greenwood-Greenville MS,MS,647,2008,92,100,20,54,84,100,77,92,26
Greenwood-Greenville MS,MS,647,2009,55,100,18,50,93,44,56,46,14
Greenwood-Greenville MS,MS,647,2010,58,61,33,60,28,88,99,61,41
Greenwood-Greenville MS,MS,647,2011,61,100,69,82,46,100,69,43,48
Greenwood-Greenville MS,MS,647,2012,65,62,76,100,72,89,68,55,50
Greenwood-Greenville MS,MS,647,2013,74,65,71,95,51,57,57,82,47
Greenwood-Greenville MS,MS,647,2014,77,52,85,90,62,73,65,55,49
Greenwood-Greenville MS,MS,647,2015,71,85,74,85,67,86,72,55,36
Greenwood-Greenville MS,MS,647,2016,73,73,59,100,65,85,58,64,46
Greenwood-Greenville MS,MS,647,2017,67,45,49,100,68,86,97,90,44
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2004,33,6,45,54,15,38,29,19,43
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2005,50,25,12,30,27,29,27,30,20
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2006,43,32,22,44,37,33,15,21,18
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2007,51,39,37,54,17,41,32,46,42
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2008,51,22,26,54,34,31,54,40,17
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2009,47,20,19,78,36,43,45,40,28
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2010,55,48,27,50,26,36,57,36,38
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2011,53,42,56,72,45,41,79,39,52
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2012,55,45,59,63,49,68,80,44,61
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2013,54,40,52,65,48,67,50,40,49
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2014,59,44,43,75,41,42,46,32,34
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2015,54,40,45,73,42,54,40,30,37
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2016,56,46,49,94,58,50,46,40,46
Harlingen-Weslaco-Brownsville-McAllen TX,TX,636,2017,55,37,55,96,62,56,43,49,60
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2004,46,9,55,35,13,26,20,15,39
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2005,67,17,13,22,26,20,34,43,29
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2006,53,20,25,40,42,24,39,25,36
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2007,69,27,44,54,19,25,46,54,42
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2008,73,19,33,50,59,23,70,57,25
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2009,64,23,23,64,56,38,48,52,38
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2010,73,45,30,40,31,32,67,42,52
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2011,64,36,64,67,67,36,74,59,61
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2012,66,40,72,63,65,47,74,58,61
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2013,72,40,73,70,75,53,67,69,70
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2014,78,49,69,72,74,47,75,66,67
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2015,69,52,68,73,76,59,74,60,72
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2016,69,52,64,76,77,47,67,63,67
Harrisburg-Lancaster-Lebanon-York PA,PA,566,2017,67,38,65,73,77,45,65,68,88
Harrisonburg VA,VA,569,2004,41,3,62,51,16,44,19,17,24
Harrisonburg VA,VA,569,2005,75,11,16,22,17,36,26,43,35
Harrisonburg VA,VA,569,2006,55,24,32,40,32,44,50,33,48
Harrisonburg VA,VA,569,2007,71,45,47,47,27,40,40,78,48
Harrisonburg VA,VA,569,2008,64,26,50,46,54,55,100,46,27
Harrisonburg VA,VA,569,2009,61,19,27,70,65,72,50,69,33
Harrisonburg VA,VA,569,2010,56,25,26,30,21,36,63,34,55
Harrisonburg VA,VA,569,2011,61,35,71,74,66,29,56,58,61
Harrisonburg VA,VA,569,2012,61,34,91,62,59,66,69,61,53
Harrisonburg VA,VA,569,2013,64,37,79,76,77,66,63,71,66
Harrisonburg VA,VA,569,2014,72,23,71,66,65,55,70,66,64
Harrisonburg VA,VA,569,2015,61,55,66,71,69,73,65,56,66
Harrisonburg VA,VA,569,2016,67,51,71,80,78,71,63,62,69
Harrisonburg VA,VA,569,2017,67,30,71,74,69,69,65,78,84
Hartford & New Haven CT,CT,533,2004,52,6,51,35,14,34,21,16,43
Hartford & New Haven CT,CT,533,2005,69,13,13,24,28,22,29,45,35
Hartford & New Haven CT,CT,533,2006,52,19,25,40,45,27,35,25,46
Hartford & New Haven CT,CT,533,2007,68,26,40,52,21,32,42,52,47
Hartford & New Haven CT,CT,533,2008,72,20,34,44,54,28,70,61,26
Hartford & New Haven CT,CT,533,2009,64,19,23,62,58,43,51,54,41
Hartford & New Haven CT,CT,533,2010,71,41,29,39,32,34,71,42,50
Hartford & New Haven CT,CT,533,2011,63,37,61,65,59,37,81,56,66
Hartford & New Haven CT,CT,533,2012,69,38,75,62,59,56,81,60,68
Hartford & New Haven CT,CT,533,2013,74,37,74,67,66,60,75,65,73
Hartford & New Haven CT,CT,533,2014,79,46,66,72,58,51,81,58,75
Hartford & New Haven CT,CT,533,2015,74,47,69,74,63,65,81,57,78
Hartford & New Haven CT,CT,533,2016,73,46,63,80,66,58,77,62,78
Hartford & New Haven CT,CT,533,2017,72,36,65,84,65,62,76,63,87
Hattiesburg-Laurel MS,MS,710,2004,49,29,21,54,58,25,18,15,34
Hattiesburg-Laurel MS,MS,710,2005,63,81,15,29,31,11,41,44,29
Hattiesburg-Laurel MS,MS,710,2006,46,21,29,41,46,58,39,10,50
Hattiesburg-Laurel MS,MS,710,2007,67,44,34,53,30,30,52,70,29
Hattiesburg-Laurel MS,MS,710,2008,66,25,31,46,71,36,49,52,14
Hattiesburg-Laurel MS,MS,710,2009,52,18,19,48,48,52,42,66,28
Hattiesburg-Laurel MS,MS,710,2010,64,46,36,47,23,13,69,39,23
Hattiesburg-Laurel MS,MS,710,2011,64,40,64,67,65,43,71,65,51
Hattiesburg-Laurel MS,MS,710,2012,61,35,67,61,82,40,68,61,44
Hattiesburg-Laurel MS,MS,710,2013,68,35,64,59,69,54,64,74,52
Hattiesburg-Laurel MS,MS,710,2014,80,40,59,75,82,42,79,71,39
Hattiesburg-Laurel MS,MS,710,2015,63,52,73,74,80,69,66,55,45
Hattiesburg-Laurel MS,MS,710,2016,68,58,64,82,75,47,62,77,59
Hattiesburg-Laurel MS,MS,710,2017,65,30,61,84,86,51,65,83,52
Helena MT,MT,766,2004,36,16,52,67,36,28,17,19,0
Helena MT,MT,766,2005,55,15,11,21,30,14,22,52,32
Helena MT,MT,766,2006,52,20,21,43,78,28,27,25,57
Helena MT,MT,766,2007,61,20,43,43,14,34,25,67,57
Helena MT,MT,766,2008,65,10,41,51,53,30,47,87,21
Helena MT,MT,766,2009,60,0,22,81,56,49,36,45,46
Helena MT,MT,766,2010,70,43,31,49,35,28,70,47,87
Helena MT,MT,766,2011,67,37,58,91,62,56,74,65,65
Helena MT,MT,766,2012,62,28,72,71,62,73,72,59,85
Helena MT,MT,766,2013,65,16,66,75,77,47,61,79,92
Helena MT,MT,766,2014,71,30,71,100,76,58,69,68,90
Helena MT,MT,766,2015,63,27,61,90,83,50,70,65,86
Helena MT,MT,766,2016,60,17,68,97,70,64,57,75,77
Helena MT,MT,766,2017,67,10,64,93,69,46,58,75,91
Honolulu HI,HI,744,2004,43,6,34,40,17,34,17,20,29
Honolulu HI,HI,744,2005,55,8,9,20,19,21,19,46,19
Honolulu HI,HI,744,2006,41,15,18,36,42,27,21,27,37
Honolulu HI,HI,744,2007,54,27,31,50,21,29,28,57,33
Honolulu HI,HI,744,2008,54,16,24,44,52,22,47,67,20
Honolulu HI,HI,744,2009,48,15,18,57,55,39,35,57,32
Honolulu HI,HI,744,2010,51,31,23,39,28,32,46,45,39
Honolulu HI,HI,744,2011,52,28,49,65,62,42,53,58,47
Honolulu HI,HI,744,2012,52,26,56,59,59,65,44,59,49
Honolulu HI,HI,744,2013,58,29,62,68,63,57,43,70,56
Honolulu HI,HI,744,2014,64,26,53,66,66,50,49,60,53
Honolulu HI,HI,744,2015,59,38,56,65,65,55,46,57,61
Honolulu HI,HI,744,2016,59,36,50,79,65,55,41,60,85
Honolulu HI,HI,744,2017,59,28,54,80,63,51,39,67,78
Houston TX,TX,618,2004,47,8,33,37,12,24,18,16,29
Houston TX,TX,618,2005,68,17,9,21,26,16,21,45,26
Houston TX,TX,618,2006,54,23,18,38,40,19,26,23,36
Houston TX,TX,618,2007,70,36,31,53,21,24,28,48,40
Houston TX,TX,618,2008,69,24,25,43,51,18,46,54,22
Houston TX,TX,618,2009,59,23,17,60,55,31,35,49,30
Houston TX,TX,618,2010,68,53,22,42,29,24,52,41,46
Houston TX,TX,618,2011,55,35,45,60,62,27,55,52,52
Houston TX,TX,618,2012,58,34,52,55,60,37,50,50,60
Houston TX,TX,618,2013,62,34,52,62,62,41,43,57,62
Houston TX,TX,618,2014,70,41,51,67,60,38,47,53,59
Houston TX,TX,618,2015,62,40,50,67,61,40,48,47,51
Houston TX,TX,618,2016,61,44,48,75,65,41,41,52,57
Houston TX,TX,618,2017,61,35,53,74,61,44,40,59,74
Huntsville-Decatur (Florence) AL,AL,691,2004,41,7,48,34,12,20,18,18,29
Huntsville-Decatur (Florence) AL,AL,691,2005,60,14,9,23,11,16,26,46,26
Huntsville-Decatur (Florence) AL,AL,691,2006,47,16,18,39,35,21,33,19,32
Huntsville-Decatur (Florence) AL,AL,691,2007,61,28,33,48,21,32,34,61,36
Huntsville-Decatur (Florence) AL,AL,691,2008,64,19,29,48,58,22,69,74,21
Huntsville-Decatur (Florence) AL,AL,691,2009,59,20,20,60,53,36,49,65,30
Huntsville-Decatur (Florence) AL,AL,691,2010,60,42,27,41,29,30,61,48,42
Huntsville-Decatur (Florence) AL,AL,691,2011,58,38,56,60,62,24,68,60,50
Huntsville-Decatur (Florence) AL,AL,691,2012,65,36,64,63,67,44,68,60,54
Huntsville-Decatur (Florence) AL,AL,691,2013,71,29,69,71,70,47,61,66,58
Huntsville-Decatur (Florence) AL,AL,691,2014,77,43,62,72,75,40,66,62,62
Huntsville-Decatur (Florence) AL,AL,691,2015,70,49,65,71,74,48,62,57,55
Huntsville-Decatur (Florence) AL,AL,691,2016,70,52,62,80,77,38,63,62,56
Huntsville-Decatur (Florence) AL,AL,691,2017,70,40,65,77,86,37,69,73,65
Idaho Falls-Pocatello ID,ID,758,2004,40,0,36,34,31,66,19,16,18
Idaho Falls-Pocatello ID,ID,758,2005,57,16,9,18,22,28,19,46,20
Idaho Falls-Pocatello ID,ID,758,2006,45,13,35,44,29,52,27,28,49
Idaho Falls-Pocatello ID,ID,758,2007,59,27,40,51,28,50,23,60,46
Idaho Falls-Pocatello ID,ID,758,2008,56,21,39,51,73,31,56,54,21
Idaho Falls-Pocatello ID,ID,758,2009,52,16,21,64,45,30,40,72,36
Idaho Falls-Pocatello ID,ID,758,2010,58,45,27,40,28,40,44,50,48
Idaho Falls-Pocatello ID,ID,758,2011,45,37,75,80,58,52,52,57,60
Idaho Falls-Pocatello ID,ID,758,2012,48,34,86,68,72,71,51,74,56
Idaho Falls-Pocatello ID,ID,758,2013,54,35,80,78,64,74,43,81,59
Idaho Falls-Pocatello ID,ID,758,2014,63,33,80,92,65,60,49,68,67
Idaho Falls-Pocatello ID,ID,758,2015,54,46,80,90,73,88,49,66,64
Idaho Falls-Pocatello ID,ID,758,2016,54,48,76,88,71,68,43,70,69
Idaho Falls-Pocatello ID,ID,758,2017,57,31,74,95,65,71,40,78,77
Indianapolis IN,IN,527,2004,49,10,47,45,15,38,16,17,31
Indianapolis IN,IN,527,2005,70,18,13,29,28,25,22,48,27
Indianapolis IN,IN,527,2006,54,26,25,48,46,32,28,25,37
Indianapolis IN,IN,527,2007,70,32,41,69,21,41,33,57,43
Indianapolis IN,IN,527,2008,71,26,34,60,56,36,56,59,25
Indianapolis IN,IN,527,2009,64,33,23,79,57,48,41,57,41
Indianapolis IN,IN,527,2010,71,58,30,53,27,40,54,42,54
Indianapolis IN,IN,527,2011,65,38,59,81,65,44,64,59,61
Indianapolis IN,IN,527,2012,65,41,74,73,65,60,59,63,60
Indianapolis IN,IN,527,2013,67,34,70,79,73,57,54,64,66
Indianapolis IN,IN,527,2014,77,46,68,80,70,56,63,61,67
Indianapolis IN,IN,527,2015,68,53,71,82,65,68,58,54,68
Indianapolis IN,IN,527,2016,68,50,62,85,72,54,49,56,64
Indianapolis IN,IN,527,2017,69,39,66,82,74,58,49,63,78
Jackson MS,MS,718,2004,49,13,49,47,20,35,19,17,24
Jackson MS,MS,718,2005,70,25,15,29,26,22,27,53,22
Jackson MS,MS,718,2006,46,25,26,47,44,32,35,20,30
Jackson MS,MS,718,2007,60,32,33,60,22,31,36,49,36
Jackson MS,MS,718,2008,62,24,33,46,55,29,62,56,18
Jackson MS,MS,718,2009,55,23,20,66,54,44,45,49,26
Jackson MS,MS,718,2010,59,48,27,41,35,34,59,40,35
Jackson MS,MS,718,2011,61,45,59,83,61,58,84,68,45
Jackson MS,MS,718,2012,68,59,73,75,69,68,90,63,46
Jackson MS,MS,718,2013,68,50,70,78,75,72,80,78,53
Jackson MS,MS,718,2014,78,58,61,92,67,75,91,70,56
Jackson MS,MS,718,2015,72,56,61,79,71,69,87,63,52
Jackson MS,MS,718,2016,74,67,62,90,74,65,75,68,49
Jackson MS,MS,718,2017,65,43,62,86,70,72,70,74,63
Jackson TN,TN,639,2004,38,8,36,27,12,18,20,16,14
Jackson TN,TN,639,2005,56,17,12,16,23,16,27,35,15
Jackson TN,TN,639,2006,40,16,18,33,66,16,27,24,24
Jackson TN,TN,639,2007,65,30,41,46,21,24,39,56,33
Jackson TN,TN,639,2008,58,16,27,41,80,20,52,47,15
Jackson TN,TN,639,2009,58,13,20,52,70,32,43,56,32
Jackson TN,TN,639,2010,61,36,28,38,37,29,53,45,41
Jackson TN,TN,639,2011,69,84,58,81,57,33,69,78,52
Jackson TN,TN,639,2012,61,78,74,70,64,41,64,65,61
Jackson TN,TN,639,2013,70,85,80,76,78,42,59,71,76
Jackson TN,TN,639,2014,87,62,69,83,73,51,70,64,69
Jackson TN,TN,639,2015,83,71,71,85,80,78,74,62,56
Jackson TN,TN,639,2016,77,77,62,88,79,52,67,67,57
Jackson TN,TN,639,2017,72,82,58,95,80,53,76,84,66
Jacksonville FL,FL,561,2004,42,5,32,40,12,29,19,14,24
Jacksonville FL,FL,561,2005,57,12,9,22,16,16,31,50,15
Jacksonville FL,FL,561,2006,49,20,19,38,44,18,43,20,32
Jacksonville FL,FL,561,2007,57,27,30,55,19,28,43,52,35
Jacksonville FL,FL,561,2008,61,20,23,47,50,23,74,64,22
Jacksonville FL,FL,561,2009,58,28,18,64,59,35,54,52,32
Jacksonville FL,FL,561,2010,64,63,26,46,29,32,77,41,44
Jacksonville FL,FL,561,2011,61,49,53,68,64,33,89,59,49
Jacksonville FL,FL,561,2012,62,59,62,67,60,53,89,63,53
Jacksonville FL,FL,561,2013,66,54,60,69,66,54,80,69,59
Jacksonville FL,FL,561,2014,72,60,55,71,67,46,91,61,56
Jacksonville FL,FL,561,2015,65,73,57,75,61,59,90,60,58
Jacksonville FL,FL,561,2016,65,66,55,78,72,43,81,65,53
Jacksonville FL,FL,561,2017,65,52,55,76,70,47,87,68,69
Johnstown-Altoona PA,PA,574,2004,47,8,40,36,11,60,9,17,41
Johnstown-Altoona PA,PA,574,2005,65,17,12,22,23,34,22,45,22
Johnstown-Altoona PA,PA,574,2006,48,12,27,32,39,53,29,21,33
Johnstown-Altoona PA,PA,574,2007,64,37,41,54,17,41,29,44,41
Johnstown-Altoona PA,PA,574,2008,61,21,35,44,69,43,49,66,22
Johnstown-Altoona PA,PA,574,2009,58,26,24,61,62,69,45,52,40
Johnstown-Altoona PA,PA,574,2010,59,44,32,37,29,41,48,38,38
Johnstown-Altoona PA,PA,574,2011,64,48,66,69,67,62,52,63,67
Johnstown-Altoona PA,PA,574,2012,65,51,89,61,66,85,53,60,57
Johnstown-Altoona PA,PA,574,2013,67,43,79,71,64,82,46,69,64
Johnstown-Altoona PA,PA,574,2014,76,58,71,67,68,67,51,69,68
Johnstown-Altoona PA,PA,574,2015,71,53,78,68,71,78,54,63,70
Johnstown-Altoona PA,PA,574,2016,70,52,68,77,81,72,45,71,66
Johnstown-Altoona PA,PA,574,2017,70,44,72,72,82,65,51,75,88
Jonesboro AR,AR,734,2004,52,0,66,38,0,52,27,15,35
Jonesboro AR,AR,734,2005,60,25,15,33,34,30,44,40,34
Jonesboro AR,AR,734,2006,51,29,25,28,33,40,61,17,35
Jonesboro AR,AR,734,2007,71,57,39,66,22,43,49,62,27
Jonesboro AR,AR,734,2008,68,41,29,49,63,41,93,82,13
Jonesboro AR,AR,734,2009,58,20,22,79,59,53,45,62,21
Jonesboro AR,AR,734,2010,73,46,27,41,31,46,79,51,32
Jonesboro AR,AR,734,2011,60,44,65,86,56,52,76,58,47
Jonesboro AR,AR,734,2012,70,33,91,66,56,60,81,71,47
Jonesboro AR,AR,734,2013,69,57,97,63,83,84,64,82,49
Jonesboro AR,AR,734,2014,81,46,71,77,74,65,72,60,75
Jonesboro AR,AR,734,2015,67,57,100,73,78,60,80,72,48
Jonesboro AR,AR,734,2016,71,50,72,82,87,48,71,79,63
Jonesboro AR,AR,734,2017,68,36,75,71,78,66,70,84,78
Joplin MO-Pittsburg KS,KS,603,2004,45,8,53,34,16,42,44,16,37
Joplin MO-Pittsburg KS,KS,603,2005,48,12,8,15,33,24,22,60,22
Joplin MO-Pittsburg KS,KS,603,2006,43,19,23,31,34,40,11,24,32
Joplin MO-Pittsburg KS,KS,603,2007,56,35,50,61,20,43,33,55,43
Joplin MO-Pittsburg KS,KS,603,2008,56,7,38,50,63,43,59,40,16
Joplin MO-Pittsburg KS,KS,603,2009,51,17,22,53,57,17,36,61,30
Joplin MO-Pittsburg KS,KS,603,2010,56,51,31,42,31,42,49,37,38
Joplin MO-Pittsburg KS,KS,603,2011,59,24,68,68,54,42,51,50,41
Joplin MO-Pittsburg KS,KS,603,2012,58,34,79,67,62,65,57,58,55
Joplin MO-Pittsburg KS,KS,603,2013,61,31,71,72,66,66,50,71,53
Joplin MO-Pittsburg KS,KS,603,2014,72,40,68,71,73,53,63,60,57
Joplin MO-Pittsburg KS,KS,603,2015,67,53,68,68,70,56,51,50,61
Joplin MO-Pittsburg KS,KS,603,2016,64,53,71,80,71,50,50,69,60
Joplin MO-Pittsburg KS,KS,603,2017,62,25,65,70,82,52,60,70,73
Juneau AK,AK,747,2004,46,0,54,58,28,0,15,19,22
Juneau AK,AK,747,2005,66,0,10,22,23,0,25,32,31
Juneau AK,AK,747,2006,56,0,9,51,41,0,39,41,29
Juneau AK,AK,747,2007,68,0,25,59,14,0,25,52,45
Juneau AK,AK,747,2008,68,0,25,37,19,0,29,87,25
Juneau AK,AK,747,2009,50,0,15,66,35,0,44,95,55
Juneau AK,AK,747,2010,65,0,19,50,13,0,41,48,47
Juneau AK,AK,747,2011,48,0,55,59,53,0,37,63,77
Juneau AK,AK,747,2012,54,0,65,66,42,0,28,81,70
Juneau AK,AK,747,2013,55,0,65,73,60,0,41,78,68
Juneau AK,AK,747,2014,65,0,60,84,62,0,47,87,85
Juneau AK,AK,747,2015,49,0,66,70,76,0,34,79,100
Juneau AK,AK,747,2016,55,0,55,70,61,0,23,87,78
Juneau AK,AK,747,2017,58,0,59,97,70,0,32,100,83
Kansas City MO,MO,616,2004,45,6,41,36,15,27,15,16,36
Kansas City MO,MO,616,2005,66,18,10,23,28,19,24,51,26
Kansas City MO,MO,616,2006,51,19,21,39,42,23,32,25,36
Kansas City MO,MO,616,2007,62,30,36,56,23,29,35,56,40
Kansas City MO,MO,616,2008,65,24,29,44,55,23,59,58,22
Kansas City MO,MO,616,2009,60,27,21,63,63,36,42,62,35
Kansas City MO,MO,616,2010,68,54,27,43,32,28,62,45,46
Kansas City MO,MO,616,2011,59,51,53,63,66,31,62,58,52
Kansas City MO,MO,616,2012,61,42,67,61,62,46,58,59,52
Kansas City MO,MO,616,2013,64,35,62,69,69,43,52,62,58
Kansas City MO,MO,616,2014,76,47,61,73,67,46,63,60,61
Kansas City MO,MO,616,2015,68,54,65,75,66,55,63,54,65
Kansas City MO,MO,616,2016,67,52,61,83,69,49,58,61,60
Kansas City MO,MO,616,2017,66,44,65,79,71,50,57,66,74
Knoxville TN,TN,557,2004,46,5,35,38,13,41,15,16,21
Knoxville TN,TN,557,2005,61,11,11,21,31,15,22,29,29
Knoxville TN,TN,557,2006,48,12,22,39,39,27,40,20,42
Knoxville TN,TN,557,2007,69,34,37,58,21,36,38,62,46
Knoxville TN,TN,557,2008,67,17,32,54,59,23,55,66,24
Knoxville TN,TN,557,2009,64,27,20,70,59,48,41,61,37
Knoxville TN,TN,557,2010,64,59,25,46,33,30,65,49,45
Knoxville TN,TN,557,2011,59,30,58,69,68,32,62,61,57
Knoxville TN,TN,557,2012,62,30,66,59,68,44,59,64,58
Knoxville TN,TN,557,2013,68,26,64,66,76,44,57,70,61
Knoxville TN,TN,557,2014,76,38,62,71,77,40,64,64,60
Knoxville TN,TN,557,2015,70,32,69,75,79,54,68,59,68
Knoxville TN,TN,557,2016,67,39,58,73,84,41,61,67,59
Knoxville TN,TN,557,2017,67,24,60,74,85,41,65,71,72
La Crosse-Eau Claire WI,WI,702,2004,44,5,56,33,14,54,15,16,32
La Crosse-Eau Claire WI,WI,702,2005,65,18,15,20,21,26,20,45,31
La Crosse-Eau Claire WI,WI,702,2006,47,19,29,40,43,31,24,23,43
La Crosse-Eau Claire WI,WI,702,2007,64,35,46,50,21,32,29,59,47
La Crosse-Eau Claire WI,WI,702,2008,66,25,35,46,50,30,46,62,24
La Crosse-Eau Claire WI,WI,702,2009,57,25,24,61,62,48,40,62,35
La Crosse-Eau Claire WI,WI,702,2010,57,39,30,38,31,38,47,43,47
La Crosse-Eau Claire WI,WI,702,2011,59,46,67,65,67,53,51,72,73
La Crosse-Eau Claire WI,WI,702,2012,56,43,80,60,67,79,44,77,68
La Crosse-Eau Claire WI,WI,702,2013,63,35,83,71,73,74,42,84,72
La Crosse-Eau Claire WI,WI,702,2014,79,49,65,74,69,60,57,78,72
La Crosse-Eau Claire WI,WI,702,2015,67,53,78,73,75,80,41,72,70
La Crosse-Eau Claire WI,WI,702,2016,60,41,68,78,76,68,38,74,74
La Crosse-Eau Claire WI,WI,702,2017,66,31,71,73,71,82,34,80,83
Lafayette IN,IN,582,2004,54,7,32,45,7,78,9,13,17
Lafayette IN,IN,582,2005,72,35,9,14,17,38,11,40,46
Lafayette IN,IN,582,2006,52,39,27,37,27,48,14,31,38
Lafayette IN,IN,582,2007,71,40,30,55,18,70,16,44,48
Lafayette IN,IN,582,2008,70,28,31,50,28,64,25,45,31
Lafayette IN,IN,582,2009,69,39,24,53,42,95,32,35,35
Lafayette IN,IN,582,2010,74,66,30,43,23,68,34,37,55
Lafayette IN,IN,582,2011,56,41,56,68,58,57,30,57,70
Lafayette IN,IN,582,2012,61,40,68,57,62,69,35,48,57
Lafayette IN,IN,582,2013,65,51,65,70,53,100,27,61,76
Lafayette IN,IN,582,2014,69,37,66,70,54,78,35,41,73
Lafayette IN,IN,582,2015,61,70,69,72,52,95,31,54,76
Lafayette IN,IN,582,2016,60,69,69,84,68,71,26,50,90
Lafayette IN,IN,582,2017,62,36,70,78,61,82,26,59,83
Lafayette LA,LA,642,2004,36,13,41,32,12,18,26,14,17
Lafayette LA,LA,642,2005,43,19,11,14,19,14,17,37,17
Lafayette LA,LA,642,2006,39,39,21,29,32,20,40,25,27
Lafayette LA,LA,642,2007,51,62,31,50,12,22,35,57,24
Lafayette LA,LA,642,2008,50,25,27,40,57,17,60,55,14
Lafayette LA,LA,642,2009,50,27,20,48,58,47,44,47,28
Lafayette LA,LA,642,2010,56,52,22,34,32,20,52,44,29
Lafayette LA,LA,642,2011,51,64,55,57,69,31,54,62,41
Lafayette LA,LA,642,2012,56,54,61,54,63,44,54,64,39
Lafayette LA,LA,642,2013,59,62,60,58,73,40,45,71,48
Lafayette LA,LA,642,2014,67,71,61,58,74,29,54,69,52
Lafayette LA,LA,642,2015,59,87,62,64,70,48,56,67,53
Lafayette LA,LA,642,2016,62,89,55,67,73,38,51,68,50
Lafayette LA,LA,642,2017,61,78,63,65,72,41,55,74,64
Lake Charles LA,LA,643,2004,41,19,21,52,0,32,0,21,0
Lake Charles LA,LA,643,2005,43,81,9,36,0,0,0,100,74
Lake Charles LA,LA,643,2006,54,34,15,38,51,34,56,16,69
Lake Charles LA,LA,643,2007,55,35,41,37,20,10,43,44,19
Lake Charles LA,LA,643,2008,59,34,29,43,82,42,63,64,21
Lake Charles LA,LA,643,2009,53,20,19,61,32,26,43,69,34
Lake Charles LA,LA,643,2010,53,30,20,31,40,32,73,57,50
Lake Charles LA,LA,643,2011,52,40,52,71,65,31,65,62,47
Lake Charles LA,LA,643,2012,56,40,67,57,82,52,63,71,56
Lake Charles LA,LA,643,2013,65,33,66,70,71,38,53,67,63
Lake Charles LA,LA,643,2014,69,37,62,66,68,32,67,65,56
Lake Charles LA,LA,643,2015,66,48,64,66,79,46,60,62,40
Lake Charles LA,LA,643,2016,61,49,56,74,73,33,50,67,50
Lake Charles LA,LA,643,2017,60,47,65,64,76,39,58,86,58
Lansing MI,MI,551,2004,49,8,58,46,11,43,17,22,52
Lansing MI,MI,551,2005,75,28,14,24,23,33,27,37,44
Lansing MI,MI,551,2006,57,29,25,39,50,37,26,25,47
Lansing MI,MI,551,2007,67,44,44,56,21,46,37,57,53
Lansing MI,MI,551,2008,70,32,34,45,50,37,54,57,38
Lansing MI,MI,551,2009,60,28,22,65,64,48,43,54,35
Lansing MI,MI,551,2010,65,64,33,39,32,50,58,38,53
Lansing MI,MI,551,2011,57,47,58,62,61,45,70,59,69
Lansing MI,MI,551,2012,59,53,72,60,57,62,75,62,60
Lansing MI,MI,551,2013,65,50,70,71,68,65,64,68,67
Lansing MI,MI,551,2014,73,52,67,70,63,58,75,57,80
Lansing MI,MI,551,2015,64,63,68,73,65,80,71,52,80
Lansing MI,MI,551,2016,63,51,66,76,68,55,56,65,74
Lansing MI,MI,551,2017,62,56,71,78,69,63,63,71,87
Laredo TX,TX,749,2004,30,0,20,46,0,32,0,19,65
Laredo TX,TX,749,2005,50,0,6,34,34,12,0,21,23
Laredo TX,TX,749,2006,33,25,16,45,38,26,12,12,0
Laredo TX,TX,749,2007,46,47,47,69,11,54,33,26,26
Laredo TX,TX,749,2008,51,13,24,53,54,30,41,35,19
